surname,name,term,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,weights,wordcount
lee,melissa,50,0.0332233271,0.0385470044,0.01231345,0.0349967708,0.0291346338,0.0235196015,0.0242527653,0.0302544631,0.0537067017,0.1717412031,0.0278764923,0.025017637,0.0106417187,0.0181045438,0.0626966836,0.0142252632,0.0219878346,0.0168338991,0.0137858918,0.0551266845,0.0678290773,0.0422985433,0.0423556832,0.018362304,0.0239577445,0.0215710558,0.0143560783,0.0130712284,0.0204006108,0.017811123,0.0010937504,49611
lees,galloway,50,0.0381962731,0.0626189415,0.0184264121,0.021478591,0.0400129547,0.0279941219,0.0340339763,0.0456166471,0.0380591857,0.0242319596,0.015484177,0.0218588504,0.0135933823,0.0057082886,0.0222603834,0.0366679544,0.0193898518,0.1283009257,0.0244751092,0.0218632867,0.0394005574,0.0256247967,0.0452765571,0.0440501821,0.0232316686,0.0344954311,0.0587827204,0.0216536095,0.0181274997,0.0290856592,0.0030339773,137617
little,andrew,50,0.0203214194,0.0407802587,0.0901945955,0.027225126,0.0232137464,0.0527173969,0.0400912195,0.0330173593,0.0319232505,0.0268964029,0.0176068468,0.0175128012,0.0206571248,0.0060409273,0.0423288634,0.0415649865,0.072533656,0.022582055,0.0172279068,0.020719765,0.0431636545,0.0199867414,0.0541671464,0.0349266594,0.0193223577,0.016887488,0.0220954017,0.0243801523,0.0285870107,0.0713276356,0.0046350625,210240
logie,jan,50,0.0549581448,0.0353876014,0.0342579368,0.0242266732,0.0246473995,0.0446782923,0.0428901981,0.0167707157,0.0263722864,0.1659496151,0.0208131456,0.0112199564,0.0130755027,0.0090852711,0.0385658795,0.0604861029,0.0609480227,0.021395259,0.0137600093,0.0197296975,0.0465403459,0.0343348225,0.0331497386,0.0239410424,0.0199417413,0.0242513448,0.0109492212,0.0105081388,0.0176251133,0.0395408079,0.0020634229,93594
lole,taylor,50,0.028681516,0.0254746092,0.0186955537,0.032059564,0.019611124,0.0261890236,0.0745286084,0.0151435788,0.0274314559,0.1608621052,0.0324370542,0.0098533106,0.0098471247,0.0138751832,0.0509486969,0.0348123541,0.1095622004,0.0469925367,0.0231094832,0.0288684139,0.0326254195,0.024373646,0.0239975498,0.0291787925,0.019193721,0.0204145841,0.0118315243,0.0160500779,0.0152109059,0.0181403789,0.001349953,61232
lotu,iiga,50,0.0229552514,0.0442932279,0.0154271878,0.035054064,0.0320176513,0.0249668563,0.0562283868,0.0208367785,0.0789192807,0.0926977773,0.0387702874,0.0189288608,0.0145185848,0.0235378716,0.0322467371,0.0251620045,0.0132301165,0.015992703,0.0254037608,0.046269597,0.0436307174,0.0380379784,0.0210446727,0.0193762264,0.035819241,0.0194375698,0.0142216358,0.0413072589,0.0240841713,0.0655835704,0.0015517891,70387
macindoe,tim,50,0.0151729218,0.0600832851,0.0372344395,0.0189038238,0.0285817922,0.0428399769,0.0361170107,0.0425169874,0.0579008544,0.050743765,0.0476408276,0.0171171565,0.0105663067,0.0178281773,0.0781738927,0.0384485749,0.0395492253,0.030690478,0.0180405503,0.012736302,0.0668971603,0.0393705828,0.0422085699,0.0276163298,0.0400605083,0.0177192475,0.0178977394,0.0112878262,0.0204802055,0.0155755436,0.0016166499,73329
mackey,moana,50,0.0214116303,0.0733828149,0.0276765772,0.0155783887,0.0251518204,0.0257864233,0.0352382173,0.0377469485,0.0294596401,0.0239393698,0.0235610059,0.0210013716,0.1677257746,0.0154437065,0.0222814838,0.0328067821,0.0145480672,0.0208576749,0.0337448161,0.0379406405,0.0347630375,0.022052443,0.0673962313,0.0460238247,0.0150573077,0.0123099666,0.0223854419,0.0270992701,0.0335688268,0.0140604588,0.0032455799,147215
mahuta,nanaia,50,0.0092038634,0.0559130525,0.0122940656,0.0331903135,0.013208283,0.021030227,0.0369091687,0.0154983651,0.0300839947,0.0241396061,0.0967875811,0.0105262553,0.016407811,0.2533978269,0.0449224098,0.0561911546,0.0068633817,0.0104087508,0.0331753033,0.0117138469,0.0327489338,0.0199761986,0.0354656843,0.0231145632,0.0187581037,0.0094827196,0.0101633764,0.0158152241,0.0315698952,0.0110400444,0.0017678009,80185
mallard,trevor,50,0.0140254382,0.0529441027,0.032543678,0.031141324,0.0203284688,0.066508553,0.024592096,0.0437183822,0.0129663224,0.0160989922,0.0199773509,0.0183968834,0.0140416324,0.0076843066,0.0277418533,0.0375256429,0.0146847014,0.0258952247,0.0184776475,0.0170309194,0.0436188156,0.0181846618,0.0599187721,0.061048287,0.1430679143,0.0143217045,0.0260356406,0.0347213482,0.0581058935,0.0246534807,0.0037745202,171207
martin,tracey,50,0.0245248689,0.0373344886,0.0120584903,0.0625177246,0.0307691408,0.0281150106,0.0253207682,0.0304113641,0.029745279,0.0652344586,0.1323810544,0.0275933558,0.0132827927,0.022461,0.0317720028,0.0389905563,0.0140384423,0.0171999454,0.0410512535,0.0154144128,0.0498420427,0.0333171714,0.0523249451,0.0326233022,0.0294216189,0.0124255624,0.0188115367,0.0259414081,0.023592178,0.0214837718,0.0022031538,99932
mathers,mojo,50,0.0267997437,0.0348124559,0.0335674053,0.0142295572,0.012045308,0.0370092679,0.0485734887,0.0345764715,0.0168861964,0.0480632438,0.0323513779,0.0451914476,0.0639786965,0.0121849067,0.0478606722,0.0413629642,0.0157043603,0.1292060837,0.0419516821,0.0141596272,0.0528743901,0.0208743035,0.0283339824,0.0326173428,0.0104764237,0.0289848902,0.0098052431,0.0430848902,0.0081806385,0.0142530261,0.0003776791,17131
mcclay,todd,50,0.018081024,0.048694952,0.0160366187,0.0648936487,0.0713142582,0.0130992517,0.032889206,0.0536290352,0.0912803316,0.0228487451,0.0151423377,0.0212188677,0.0201415158,0.0091825209,0.0326226919,0.0191562093,0.028177415,0.0454149777,0.0140030741,0.0156912231,0.0667709725,0.0399713871,0.0587169229,0.0223677582,0.0342765333,0.0189892622,0.015567118,0.0479993803,0.0239567819,0.0178658997,0.0022141771,100432
mccully,murray,50,0.1612600415,0.0213977721,0.0988489853,0.0058432618,0.0062268238,0.1096693605,0.0079054737,0.0098859431,0.0159829894,0.0117851074,0.0226754019,0.0044725,0.0076766754,0.0047775725,0.1044544028,0.0429689257,0.0521952114,0.006758642,0.0054629536,0.008207293,0.0343573501,0.0204718045,0.0392313155,0.0096568095,0.0154446638,0.0082044771,0.0127811922,0.0058432618,0.1405489829,0.0050069714,6.52797352814E-05,2961
mckelvie,ian,50,0.0150536556,0.060249036,0.0188421387,0.015098757,0.0174115013,0.0296883474,0.0317699704,0.0183796425,0.0706808015,0.0221399052,0.0242547147,0.0987747269,0.0351089269,0.0180823193,0.0512759392,0.0422028661,0.0497473513,0.0256417425,0.0195762006,0.0173770031,0.0814884597,0.0391060571,0.0464023327,0.0187677138,0.0258703257,0.0167625747,0.030007607,0.0203297963,0.0242141439,0.0156953971,0.0011891678,53939
mitchell,mark,50,0.024534861,0.0342995974,0.0163230591,0.0200143419,0.0178011351,0.0320138629,0.0307803584,0.0307565988,0.072666575,0.0259404446,0.0264231748,0.0211276728,0.0177123577,0.0115247077,0.0638764251,0.0201922019,0.1005226615,0.0257556494,0.0319305379,0.0163856743,0.0835187344,0.0252113924,0.0498089032,0.0243507484,0.0488918867,0.0204381911,0.0365604498,0.0259402713,0.0221595071,0.0225379598,0.0010077248,45709
moroney,sue,50,0.0158426876,0.0571288773,0.01717588,0.0225824127,0.0466246636,0.023430266,0.0170671669,0.0641850852,0.0525420627,0.1249219099,0.0518128804,0.0136152997,0.0134265638,0.0096851139,0.0276129051,0.0310604879,0.0215243649,0.02023364,0.013809942,0.0186746683,0.0475144207,0.0280002308,0.0702418014,0.0302960293,0.027540566,0.0145093719,0.0179783016,0.017114046,0.0262950579,0.0575532992,0.0026872294,121889
ngaro,alfred,50,0.0186298208,0.0552408515,0.0389508781,0.0214314764,0.0159908712,0.0344041997,0.0392545571,0.0371034256,0.0394907044,0.1270186522,0.0427849444,0.0117502047,0.0102873882,0.0244948167,0.0614481299,0.0248965163,0.0286372892,0.0180235857,0.0221212832,0.0348280212,0.0744498151,0.0328468709,0.0524286082,0.0231599535,0.0310626285,0.0181103685,0.0123932966,0.0107764503,0.0212143234,0.0167701179,0.0014712972,66736
norman,russel,50,0.0353170268,0.0155332804,0.0153728505,0.0279010536,0.1060083763,0.0642561124,0.0208909634,0.0358080787,0.0591995553,0.015650336,0.0109488525,0.0227230803,0.071272859,0.0046836059,0.017404514,0.0483814555,0.0117275102,0.0101448017,0.0087694424,0.02034691,0.0223520753,0.0364262896,0.0254323993,0.0197933152,0.0601751648,0.0093225624,0.0168591399,0.1157273083,0.0612933741,0.0102776943,0.0044138254,200205
oconnor,damien,50,0.0127422522,0.0472653369,0.0119451442,0.0303744842,0.0331777349,0.0353698589,0.0361105338,0.0240007515,0.0298527344,0.0119985348,0.0120514112,0.1512619548,0.0667168448,0.0078406984,0.0286777955,0.0317985003,0.0126762254,0.0259351383,0.0335845599,0.0273016305,0.0353120303,0.0219824558,0.0524982947,0.0371155702,0.0246670738,0.0205256746,0.0187768416,0.0496068921,0.0362967209,0.0325362013,0.0024701815,112044
oconnor,simon,50,0.0213679996,0.0436896842,0.0226678556,0.0232080219,0.029562473,0.011736584,0.0214773021,0.0416225948,0.0477574386,0.02861089,0.0672438732,0.0213082865,0.0201576099,0.0093512346,0.0780742531,0.0491967877,0.0173218058,0.0174661744,0.0166056066,0.0216311177,0.0796809885,0.0281692815,0.0861293989,0.0210157278,0.0384243066,0.0188589319,0.0355680382,0.0189395023,0.0198817209,0.0432745275,0.0014083323,63880
orourke,denis,50,0.028216383,0.0306530982,0.0770374862,0.0302599132,0.0208989609,0.0655567553,0.0794044138,0.0283597468,0.0224153538,0.0208581611,0.0120597933,0.0169276459,0.0214999156,0.0067075124,0.0155324772,0.0355223001,0.0538948411,0.0397383744,0.0356411318,0.0507237775,0.0597648495,0.0278658865,0.0205999664,0.0697710264,0.0189912189,0.0138900998,0.0241093049,0.0360548507,0.0193664963,0.0176782357,0.0038558498,174896
parata,hekia,50,0.0195777433,0.0130558516,0.010820069,0.0108179659,0.0204609534,0.0247609497,0.0252484176,0.0110317937,0.078043713,0.040000813,0.3182719492,0.009260596,0.0079979917,0.0949114352,0.0536283404,0.0243863504,0.0093358182,0.0079096912,0.0157596962,0.0107840792,0.0348936839,0.0417226949,0.0226813314,0.012128664,0.0252216646,0.0079723002,0.0078291863,0.0104377212,0.0191315484,0.0119169572,0.0008432798,38250
parker,david,50,0.0166816835,0.0339767494,0.0494450276,0.0374304542,0.1177439993,0.0409887093,0.0218636385,0.0421998647,0.0649070666,0.0139800467,0.0110448215,0.0307593355,0.0222653033,0.0048812295,0.0128295215,0.0250543464,0.0146418521,0.0137424926,0.0142332666,0.031930602,0.0291457383,0.0569089667,0.0315058174,0.024418986,0.0402189141,0.0094881286,0.0123658616,0.0999906137,0.060627421,0.0147295581,0.0058229294,264120
paul,foster,50,0.0372357232,0.032641631,0.0261803868,0.0274981493,0.0159402731,0.0356041192,0.0440870743,0.0540207212,0.0189630858,0.1048600631,0.0187406109,0.0152430794,0.0050930388,0.0057049857,0.0368668159,0.034262705,0.0181399483,0.0151363165,0.0086767818,0.0775394574,0.0380490277,0.0656171132,0.0229665086,0.0157482626,0.0513711154,0.0278318781,0.0112999709,0.0954376572,0.032363836,0.0068799287,7.24228520994E-05,3285
peters,winston,50,0.0355023969,0.0138816301,0.030261495,0.0162080307,0.0355756701,0.0522817106,0.0107321597,0.0998254201,0.032629867,0.0119056605,0.0133967763,0.025342788,0.013100124,0.0307090117,0.0478618991,0.0220829874,0.0138747267,0.0142812619,0.0159647495,0.0168023555,0.0294885871,0.0186445619,0.0699187062,0.011954924,0.1254506507,0.0113273805,0.0208329841,0.0497735249,0.095213318,0.0151746334,0.0035066989,159059
prasad,rajen,50,0.027485052,0.0551141683,0.0273583556,0.0343101965,0.0211915003,0.0448664498,0.042298405,0.0260853531,0.0287526009,0.1629415707,0.0207615317,0.0113034042,0.0104483432,0.0073012796,0.0240431017,0.0611985954,0.0164619121,0.0140377642,0.0150051373,0.0313403684,0.0484387939,0.022283308,0.0680739553,0.045452018,0.0294738507,0.0161296671,0.0123578752,0.0188431552,0.0348675136,0.0217747437,0.0018893215,85697
prosser,richard,50,0.0548150543,0.0477028388,0.0235318062,0.018586408,0.0183779546,0.0312585978,0.0594683562,0.0195872353,0.0172552995,0.011917002,0.0094169546,0.1153295139,0.0577314332,0.0064748445,0.0484250792,0.052647532,0.0573356758,0.0472901759,0.0136319736,0.0195571372,0.0390533764,0.0273283501,0.0334697131,0.0461150411,0.0215792504,0.0164863774,0.02548703,0.0303769134,0.0157138784,0.0140491722,0.0016964363,76948
robertson,grant,50,0.0172413273,0.0470053055,0.0260380939,0.0412618148,0.0294152188,0.0914070829,0.0246183893,0.0588017735,0.0542028151,0.0233000347,0.0401901418,0.0182348681,0.0290807959,0.0074320227,0.0258449206,0.0458329143,0.0122338572,0.0134151221,0.0360278481,0.0190576706,0.0344909662,0.0228846185,0.0479979531,0.0484312402,0.0514082666,0.0138588907,0.0153862564,0.0223337109,0.0612900995,0.0212759963,0.0067015276,303972
robertson,h,50,0.0481360721,0.0260765664,0.0260725814,0.0120102423,0.013892126,0.0281092889,0.0225734999,0.0382940667,0.013130305,0.0661582574,0.0214363513,0.016057499,0.0106886421,0.0338100357,0.0844081644,0.0309417419,0.0363544732,0.0221916158,0.0266953284,0.0153927494,0.0537824724,0.0243860222,0.028367354,0.0664592905,0.1415442371,0.0176097776,0.0103824254,0.0193473612,0.0160020914,0.0296888688,0.0002869356,13015
roche,denise,50,0.0185600645,0.036788425,0.0168826452,0.0312444337,0.0214587236,0.0329001276,0.0389551989,0.0206105787,0.025212063,0.0416010317,0.0142246273,0.0138169354,0.0263480441,0.1187863592,0.0352048138,0.0779700072,0.0136110062,0.0224260687,0.0798268501,0.016801976,0.0349245359,0.0357215073,0.0268908541,0.0254125037,0.0172036885,0.0154293647,0.018458977,0.0264454164,0.0137774621,0.0825057151,0.0020982784,95175
ross,jami,50,0.0187295747,0.0458630265,0.015065039,0.0178349764,0.0405976357,0.0210736836,0.0208061912,0.0607709697,0.0769913343,0.0291406736,0.0275540204,0.0168816334,0.012489901,0.0156921005,0.0289743155,0.0255023722,0.0439865592,0.0242369583,0.032010259,0.0311285244,0.0743809192,0.0452659339,0.0561310592,0.0172889915,0.0465320586,0.0164811229,0.0383511942,0.0133969421,0.0204964384,0.0663456243,0.0016647775,75512
roy,eric,50,0.0161189916,0.0532637907,0.0230294054,0.0545263653,0.0109969716,0.0270445424,0.0175329137,0.0436813252,0.0089772284,0.0121342354,0.0091450574,0.0195916367,0.0310327243,0.011602638,0.0818098322,0.0375145254,0.0114115615,0.0377786976,0.0432022228,0.0142828489,0.0481208951,0.0234848302,0.06033831,0.0770105301,0.1200114708,0.0227083005,0.021406149,0.0190698738,0.0292212235,0.0139510595,0.0003646276,16539
ryall,tony,50,0.0184406206,0.0237545739,0.0230151905,0.0156692722,0.063428585,0.0355563952,0.0318467676,0.0408147255,0.1031568677,0.0500797543,0.0201630849,0.0103119369,0.0130311862,0.0101021466,0.0341108381,0.0172439148,0.0111492486,0.0341293337,0.0120797713,0.0148451268,0.0296320579,0.0417054814,0.0412994716,0.012555426,0.0218248944,0.1277594124,0.0177685068,0.0743518934,0.0257147434,0.0244586572,0.0008380768,38014
sabin,mike,50,0.0228684123,0.0443719538,0.0180169088,0.0231588743,0.0217858751,0.0298616228,0.0324075776,0.0411946963,0.0584301755,0.0517386207,0.0176609309,0.0176988031,0.0158162491,0.0110495344,0.0534246253,0.0495414998,0.0501568031,0.0447673767,0.0273819544,0.0175057875,0.0926096551,0.0262887114,0.051936883,0.022144657,0.037852123,0.0165901609,0.0385603124,0.0148023596,0.0173552853,0.0330216053,0.0025161043,114127
sage,eugenie,50,0.0133766945,0.029587123,0.0234909849,0.0197084918,0.0190387205,0.0396020523,0.0676978563,0.0198076477,0.0264780758,0.0096803646,0.0116258499,0.0202800105,0.1971858199,0.0133498821,0.0180285835,0.0292466801,0.0109179726,0.0183308556,0.1475207202,0.0301695049,0.0447303226,0.033715853,0.0110365423,0.0340268066,0.0191104584,0.012886946,0.0152099464,0.0270568959,0.0269829164,0.0101194244,0.0030810907,139754
shanks,katrina,50,0.0169633415,0.0863920235,0.0480640102,0.0149961741,0.0369002488,0.0220004102,0.0348031346,0.0225111235,0.0909730628,0.0503605353,0.0268109622,0.0160404725,0.0156900447,0.0735237721,0.0455335914,0.0181192331,0.0436394677,0.0174983923,0.0223238076,0.0256486774,0.0672859652,0.0315990468,0.0362390235,0.0233931511,0.0197957109,0.0182491189,0.0133820798,0.0207495041,0.0200406053,0.0204734506,0.000473339,21470
sharples,pita,50,0.0140522083,0.0139313553,0.0105276348,0.0075773788,0.0077851004,0.0130363916,0.023518969,0.0116324505,0.0182215176,0.0200370388,0.0272724761,0.0111055163,0.0146037437,0.5714902844,0.0504128389,0.0132376512,0.0084086025,0.0069112172,0.0137855722,0.0139360811,0.025176928,0.013628298,0.0161349529,0.0088806893,0.0104612401,0.011074839,0.008621995,0.0099603866,0.014223593,0.0103529928,0.0015795236,71645
shearer,david,50,0.0284401748,0.0183088439,0.0173899613,0.0149459194,0.0596652227,0.0551977414,0.0171203378,0.0482514511,0.062789025,0.0191233918,0.0199102935,0.0334096864,0.0307703292,0.0095813357,0.037670965,0.0386216089,0.012762743,0.0115274196,0.0137797809,0.0270982307,0.0377163126,0.0334672085,0.0660628828,0.0195316627,0.0669139035,0.0108322937,0.0184728179,0.0548735507,0.102291074,0.0134737849,0.0023886092,108344
simpson,scott,50,0.0140063119,0.0759496516,0.0503917983,0.0331661996,0.0348208952,0.0295895383,0.0379950147,0.0462341833,0.056805457,0.0332488936,0.0215270164,0.0168011253,0.0174207709,0.0079777597,0.0592270223,0.0320157367,0.056587294,0.0285268757,0.0164076368,0.0131716527,0.0826521655,0.0278833819,0.0361481031,0.0217515407,0.037705159,0.0289477164,0.0223378895,0.0167400748,0.0199419171,0.0240210985,0.0013409361,60823
sio,sua,50,0.0267134173,0.0422450082,0.0267990956,0.0251686314,0.0337398981,0.028486418,0.0370625681,0.035032983,0.0413494544,0.1011156256,0.0203807398,0.0205276481,0.0134274532,0.0090195309,0.0429625947,0.028422494,0.0217916816,0.0257058129,0.1234745965,0.0315525253,0.0325249353,0.0333275532,0.0414703125,0.0370780071,0.0233044107,0.0126724968,0.0123326675,0.0154090035,0.0273604365,0.0295421755,0.0017151979,77799
smith,lockwood,50,0.0243498436,0.0373106027,0.0470967917,0.0150993376,0.0199836216,0.0709469946,0.0381038961,0.0283609322,0.0347440196,0.0263959314,0.0491495054,0.037635661,0.0165280664,0.0170827344,0.0784856036,0.0303468338,0.0163413954,0.0162049051,0.0178178339,0.0146383456,0.0594263529,0.0377835637,0.0248387136,0.025390823,0.084944831,0.0182082708,0.0173925493,0.0226600429,0.0503325438,0.0223996114,0.0004286948,19445
smith,nick,50,0.0120650279,0.0393644388,0.0163624674,0.0158859483,0.0555492749,0.0208692467,0.0316781037,0.0569304124,0.083645101,0.0163029601,0.0140959231,0.0230409578,0.0938257674,0.0159455993,0.0248873464,0.0302887851,0.0098953782,0.0140752265,0.0526796014,0.0670067071,0.0454719241,0.0477650529,0.0374146365,0.0176019494,0.0348547733,0.0131641321,0.0138550193,0.0317758272,0.0485572776,0.015144979,0.0016508662,74881
stewart,barbara,50,0.0211787493,0.0393664359,0.0142383451,0.018632133,0.0289929073,0.0299610514,0.0453242915,0.0171022949,0.0530627427,0.0853854974,0.0170470669,0.0263643804,0.0159659538,0.0080424807,0.029375985,0.0261975797,0.0147133108,0.0806985606,0.0116525759,0.0244749871,0.0415542968,0.0343747972,0.0303230753,0.0186057704,0.0224150013,0.111103401,0.0163706936,0.0198067377,0.0216347552,0.0760340199,0.0009992369,45324
street,maryan,50,0.0335755023,0.0604106256,0.0306580755,0.01732167,0.0194563834,0.0449343886,0.0602822665,0.0288300081,0.0161305132,0.0227427111,0.0139302324,0.0168717192,0.0482532178,0.0108360372,0.0324081304,0.0389555118,0.0286867602,0.0422617628,0.037268101,0.0384571581,0.0436302549,0.0310650285,0.0465691675,0.0692197945,0.0250042828,0.0504286939,0.0180021049,0.0208461623,0.035250443,0.0177133105,0.0028201481,127918
tirikatene,rino,50,0.0180458628,0.0450484041,0.0165340582,0.0164267288,0.0187149998,0.019209644,0.0244479271,0.015899172,0.0244431965,0.0188722713,0.0184484751,0.0525295248,0.026251925,0.2956631422,0.0705752337,0.0180471305,0.015302143,0.0128381293,0.0329642063,0.0162475116,0.0465114207,0.0202019733,0.0401688419,0.0220080887,0.0187484736,0.0120841399,0.0152076693,0.0182601301,0.0121316814,0.0181679248,0.0022348126,101368
